original_name,company_name,average_amount_of_letters,average_amount_of_syllables,abcde,middle,vwxyz,vowel_to_length_ratio,most repetitions,spelling_errors,is_short_name,sound,Englishness,length
STEWART & STEVENSON SVCS INC,stewart stevenson svcs,6.666666666666667,2.0,0,1,0,0.25,5,0.3333333333333333,0,s301,22.886265765477752,20
COM TECH COMMUNICATION TECH INC,com tech communication tech,6.0,2.0,1,0,0,0.375,5,0.0,0,c050,11.792293719969642,24
ROCK BOTTOM RESTAURANTS INC,rock bottom restaurants,7.0,2.0,0,1,0,0.3333333333333333,4,0.0,0,r023,21.734979583937744,21
ASML Holding NV,asml,4.0,1.0,1,0,0,0.25,1,1.0,1,a254,9.772031232540847,4
China Sky One Medical Inc,china sky one medical,4.5,1.75,1,0,0,0.4444444444444444,2,0.0,0,m030,-0.8000598179956793,18
CRAY COMPUTER CORP,cray computer,6.0,2.0,1,0,0,0.4166666666666667,2,0.0,1,c051,5.8368872639930185,12
Comm Bancorp Inc,comm bancorp,5.5,1.5,1,0,0,0.2727272727272727,2,0.5,1,b052,9.58133800766258,11
LOUD Technologies Inc,loud technologies,8.0,2.5,0,1,0,0.4375,3,0.0,1,t020,25.05618744793985,16
Desert Community Bank,desert community bank,6.333333333333333,2.3333333333333335,1,0,0,0.3684210526315789,2,0.0,0,c050,12.987479502790103,19
FIBERCORE INC,fibercore,9.0,3.0,0,1,0,0.4444444444444444,2,1.0,1,f010,11.862901500592764,9
EUPHONIX INC,euphonix,8.0,3.0,1,0,0,0.5,1,1.0,1,e010,13.743103002929692,8
HARBINGER CORP,harbinger,9.0,3.0,0,1,0,0.3333333333333333,2,0.0,1,h061,8.477458705661816,9
KYZEN CORP,kyzen,5.0,2.0,0,1,0,0.4,1,1.0,1,k020,9.188385470781466,5
COMPUTATIONAL SYSTEMS INC,computational systems,10.0,3.5,1,0,0,0.4,3,0.0,1,c051,25.209721786225195,20
Kentucky First Bancorp Inc.,kentucky first bancorp,6.666666666666667,2.0,0,1,0,0.3,2,0.3333333333333333,0,k053,23.129964043570325,20
Pacific Aerospace & Electronics Inc,pacific aerospace electronics,9.0,3.3333333333333335,0,1,0,0.4444444444444444,5,0.0,0,e402,29.988871095345623,27
PARTNERS OIL CO,partners oil,5.5,1.5,0,1,0,0.3636363636363636,2,0.0,1,p063,10.908267533416293,11
Transmedia Asia Pacific Inc,transmedia asia pacific,7.0,3.0,0,1,0,0.4761904761904761,5,0.3333333333333333,0,t605,17.049611574331884,21
Fundamental Global Inc,fundamental global,8.5,3.0,0,1,0,0.3529411764705882,3,0.0,1,f053,16.508107713083675,17
SUNAMERICA FOCUSED ALPHA GRTH FD,sunamerica focused alpha grth fd,5.6,2.2,0,1,0,0.3571428571428571,4,0.4,0,s050,41.05434263322961,28
TRIATHLON BROADCASTING CO,triathlon broadcasting,10.5,3.0,0,1,0,0.3333333333333333,3,0.0,1,b603,26.849242400115372,21
PENN OCTANE CORP,penn octane,5.0,1.5,0,1,0,0.4,3,0.0,1,o230,8.179566507070385,10
TEMPLETON RUSSIA FUND INC,templeton russia,7.5,2.5,0,1,0,0.4,2,0.0,1,t051,15.926269299773358,15
Arch Capital Group Ltd,arch capital,5.5,2.0,1,0,0,0.3636363636363636,3,0.0,1,c010,3.671554986180086,11
ARCH CAPITAL GROUP LTD NEW,arch capital new,4.666666666666667,1.6666666666666667,1,0,0,0.3571428571428571,3,0.0,0,c010,3.600385980802057,14
NETSTAR INC,netstar,7.0,2.0,0,1,0,0.2857142857142857,2,1.0,1,n032,10.171699577689893,7
SMITH MICRO SOFTWARE INC,smith micro software,6.0,1.6666666666666667,0,1,0,0.3333333333333333,2,0.0,0,s013,19.72729131297958,18
Pediatrix Medical Group Inc,pediatrix medical,8.0,3.0,0,1,0,0.4375,3,0.5,1,p030,14.950813948261086,16
MEDNAX INC,mednax,6.0,2.0,0,1,0,0.3333333333333333,1,1.0,1,m035,9.09581930638712,6
GENERAL SCANNING INC,general scanning,7.5,2.5,0,1,0,0.3333333333333333,4,0.0,1,s205,10.937430160526509,15
MIDWEST EXPRESS HOLDINGS INC,midwest express,7.0,2.0,0,1,0,0.2857142857142857,3,0.0,1,m030,10.508812488144232,14
MIDWEST AIR GROUP INC,midwest air,5.0,1.5,0,1,0,0.4,2,0.0,1,m030,10.06202336491698,10
VENTURI PARTNERS INC,venturi partners,7.5,2.5,0,0,1,0.3333333333333333,3,0.0,1,p063,17.07067621916881,15
UNITED DENTAL CARE INC DEL,united dental care del,4.75,1.75,0,1,0,0.4210526315789473,4,0.0,0,u503,-4.413180249817683,19
CheckFree Corp,checkfree,9.0,1.0,1,0,0,0.3333333333333333,3,1.0,1,c021,14.665212804651237,9
CHECKFREE CORP NEW,checkfree new,6.0,1.0,1,0,0,0.3333333333333333,4,0.5,1,c021,14.594043799273209,12
NOVOSTE CORP,novoste,7.0,2.0,0,1,0,0.4285714285714285,2,1.0,1,n010,8.032868324489218,7
Jerrys Famous Deli Inc,jerrys famous deli,5.333333333333333,2.0,0,1,0,0.4375,2,0.3333333333333333,0,j060,11.103224220611734,16
NOVANTA INC,novanta,7.0,3.0,0,1,0,0.4285714285714285,2,1.0,1,n010,6.999003710852101,7
Blue Wave Systems Inc,blue wave systems,5.0,1.3333333333333333,1,0,0,0.4,3,0.0,0,s023,12.319562007928877,15
AHI Healthcare Systems Inc,ahi healthcare systems,6.666666666666667,2.0,1,0,0,0.4,3,0.0,0,h043,34.192893039420156,20
Computer Management Sciences Inc,computer management sciences,8.666666666666666,3.0,1,0,0,0.3846153846153846,5,0.0,0,m050,25.65982717765688,26
Microwave Power Devices Inc/DE,microwave power devices de,5.75,2.25,0,1,0,0.4347826086956521,5,0.0,0,m026,15.305385213007929,23
Zycon Corp,zycon,5.0,2.0,0,0,1,0.4,1,1.0,1,z020,5.1204745702919165,5
ERIE INDEMNITY CO,erie indemnity,6.5,3.0,1,0,0,0.5384615384615384,3,0.0,1,i530,9.468951322666936,13
American Power Group Corp,american power,6.5,3.0,1,0,0,0.4615384615384615,2,0.0,1,a506,7.360743084255294,13
TRANSPORT HOLDINGS INC,transport,9.0,2.0,0,1,0,0.2222222222222222,2,0.0,1,t605,8.86921710916097,9
BAAN COMPANY NV,baan company,5.5,2.0,1,0,0,0.4545454545454545,3,0.5,1,c051,7.525953197714483,11
DATA DOCUMENTS INC DEL,data documents del,5.333333333333333,2.0,1,0,0,0.375,3,0.0,0,d020,12.63270089089954,16
Everest Group Ltd,everest,7.0,3.0,1,0,0,0.4285714285714285,3,0.0,1,e106,4.5747836888343,7
FIRST INVESTORS FINL SVCS GP INC,first investors finl svcs gp,4.8,1.4,0,1,0,0.2083333333333333,5,0.4,0,i510,38.463293768547274,24
Bogen Communications International Inc,bogen communications international,10.666666666666666,4.0,1,0,0,0.4375,6,0.3333333333333333,0,c050,31.584189805521405,32
KLAMATH FIRST BANCORP INC,klamath first bancorp,6.333333333333333,1.6666666666666667,0,1,0,0.2631578947368421,3,0.3333333333333333,0,k405,21.641735821069386,19
LECROY CORP,lecroy,6.0,2.0,0,1,0,0.5,1,0.0,1,l026,6.926262665038552,6
MYRIAD GENETICS INC,myriad genetics,7.0,3.0,0,1,0,0.4285714285714285,2,0.0,1,g050,13.009235413188296,14
YIELDUP INTERNATIONAL CORP,yieldup international,10.0,3.5,0,0,1,0.5,3,0.5,1,i530,28.38168371679117,20
Impreso Inc,impreso,7.0,3.0,0,1,0,0.4285714285714285,1,1.0,1,i516,7.499775166445915,7
WORLD AIRWAYS INC NEW,world airways new,5.0,1.3333333333333333,0,0,1,0.4,3,0.0,0,a060,15.207848567882396,15
WORLD AIR HOLDINGS INC,world air,4.0,1.0,0,0,1,0.375,2,0.0,1,w064,4.1608449694760345,8
SPEEDFAM INTERNATIONAL INC,speedfam international,10.5,3.5,0,1,0,0.4285714285714285,3,0.5,1,i530,24.228649262983403,21
RenaissanceRe Holdings Ltd,renaissancere,13.0,4.0,0,1,0,0.4615384615384615,3,1.0,1,r050,23.61225055554137,13
Diamond Offshore Drilling Inc.,diamond offshore drilling,7.666666666666667,2.0,1,0,0,0.3478260869565217,3,0.0,0,o120,24.370310130773458,23
Hanover Insurance Group Inc (The),hanover insurance,8.0,3.0,0,1,0,0.4375,3,0.0,1,i520,13.006639832647256,16
ELANTEC SEMICONDUCTOR INC,elantec semiconductor,10.0,4.0,1,0,0,0.4,3,0.5,1,s050,26.7957930475562,20
SONUS PHARMACEUTICALS INC,sonus pharmaceuticals,10.0,3.5,0,1,0,0.4,3,0.5,1,p065,29.07301643658336,20
RICKS CABARET INTERNATIONAL INC,ricks cabaret international,8.333333333333334,3.0,0,1,0,0.4,4,0.0,0,i530,22.714810519951776,25
RCI HOSPITALITY HOLDINGS INC,rci hospitality,7.0,3.0,0,1,0,0.4285714285714285,3,0.0,1,h021,26.26485164037953,14
Pharmacyclics Inc,pharmacyclics,13.0,4.0,0,1,0,0.3076923076923077,3,1.0,1,p065,19.804079403614413,13
POOL CORP,pool,4.0,1.0,0,1,0,0.5,2,0.0,1,p040,1.574341984613088,4
LOGIC WORKS INC,logic works,5.0,1.5,0,1,0,0.3,2,0.0,1,l020,1.4335615031859992,10
CollabRx Inc,collabrx,8.0,2.0,1,0,0,0.25,2,1.0,1,c040,15.020565370067189,8
RADISYS CORP,radisys,7.0,3.0,0,1,0,0.4285714285714285,2,1.0,1,r030,10.701017232150214,7
Hearst-Argyle Television Inc.,hearstargyle television,11.0,3.5,0,1,0,0.4545454545454545,4,0.5,1,h062,33.2142035684673,22
HEARST ARGYLE TELEVISION INC,hearst argyle television,7.333333333333333,2.3333333333333335,0,1,0,0.4545454545454545,4,0.0,0,t040,22.846772686426704,22
Gabelli Convertible and Income Securities Fund Inc.,gabelli convertible and income securities,7.4,2.8,0,1,0,0.4324324324324324,6,0.2,0,c051,34.73361546315036,37
GABELLI CONVERTIBLE SEC FD INC,gabelli convertible sec fd,5.75,2.25,0,1,0,0.3478260869565217,4,0.25,0,c051,29.432349713432075,23
GABELLI CONV & INC SECS FUND INC,gabelli conv secs,5.0,1.6666666666666667,0,1,0,0.3333333333333333,2,0.3333333333333333,0,g010,15.14829999005106,15
CREDICORP LTD,credicorp,9.0,3.0,1,0,0,0.3333333333333333,2,1.0,1,c603,13.293980771151158,9
NIMBUS CD INTERNATIONAL INC,nimbus cd international,7.0,3.0,0,1,0,0.3809523809523809,4,0.0,0,i530,18.72739859881376,21
WINFIELD CAPITAL CORP,winfield capital,7.5,2.5,0,0,1,0.4,3,0.0,1,w051,15.678913224300926,15
DATAWORKS CORP,dataworks,9.0,3.0,1,0,0,0.3333333333333333,2,1.0,1,d030,17.16471195171823,9
DaVita Inc,davita,6.0,3.0,1,0,0,0.5,2,0.0,1,d010,6.793017575378456,6
DAVITA HEALTHCARE PARTNERS INC,davita healthcare partners,8.0,2.3333333333333335,1,0,0,0.375,5,0.0,0,h043,36.057958132875584,24
Banner Corp,banner,6.0,2.0,1,0,0,0.3333333333333333,2,0.0,1,b050,2.9985328183198448,6
OPKO HEALTH INC,opko health,5.0,1.5,0,1,0,0.4,2,0.5,1,h043,12.972357269987745,10
SCHEIN HENRY INC,schein henry,5.5,1.5,0,1,0,0.3636363636363636,2,0.0,1,s205,7.710660641463685,11
Saville Systems Plc,saville systems,7.0,2.0,0,1,0,0.3571428571428571,4,0.0,1,s010,16.36178836122677,14
ADVANCED ENERGY INDUSTRIES INC,advanced energy industries,8.0,2.6666666666666665,1,0,0,0.4166666666666667,4,0.0,0,i530,26.97380247990248,24
Hyperion Solutions Corp,hyperion solutions,8.5,3.5,0,1,0,0.4705882352941176,3,0.0,1,s040,13.223796938829102,17
PERCLOSE INC,perclose,8.0,2.0,0,1,0,0.375,2,0.0,1,p062,7.252409859685326,8
PETES BREWING CO,petes brewing,6.0,2.0,0,1,0,0.3333333333333333,3,0.0,1,b605,6.910688306053586,12
SANO CORP,sano,4.0,2.0,0,1,0,0.5,1,1.0,1,s050,1.477059722391064,4
VENTURE SEISMIC LTD,venture seismic,7.0,2.0,0,0,1,0.4285714285714285,3,0.0,1,v053,10.273620425028264,14
Metamor Worldwide Inc,metamor worldwide,8.0,2.5,0,1,0,0.375,2,0.5,1,w064,21.429692761067017,16
GELTEX PHARMACEUTICALS INC,geltex pharmaceuticals,10.5,3.5,0,1,0,0.3809523809523809,3,0.5,1,p065,37.665512188940994,21
HOME HEALTH CORP AMERICA INC,home health america,5.666666666666667,2.0,0,1,0,0.4705882352941176,3,0.0,0,a506,11.22648761952755,17
META SOFTWARE INC,meta software,6.0,2.0,0,1,0,0.4166666666666667,2,0.0,1,s013,10.62875142468308,12
RENAISSANCE HOTEL GROUP NV,renaissance hotel,8.0,2.5,0,1,0,0.4375,3,0.0,1,r050,20.973357156913657,16
MATAV CABLE SYSTEMS MEDIA LTD,matav cable systems media,5.5,2.25,0,1,0,0.4090909090909091,4,0.25,0,s023,16.535253990167977,22
Asta Funding Inc,asta funding,5.5,2.0,1,0,0,0.3636363636363636,2,0.0,1,f053,3.1025594794124567,11
MATIV HOLDINGS INC,mativ,5.0,2.0,0,1,0,0.4,1,1.0,1,m030,2.9406386507792814,5
MEDWAVE INC,medwave,7.0,2.0,0,1,0,0.4285714285714285,2,1.0,1,m030,8.59514206257675,7
MULTIMEDIA CONCEPTS INTL INC,multimedia concepts intl,7.333333333333333,2.6666666666666665,0,1,0,0.3636363636363636,3,0.0,0,m043,23.976222277983336,22
NATIONAL SURGERY CENTERS INC,national surgery centers,7.333333333333333,2.6666666666666665,0,1,0,0.4090909090909091,3,0.0,0,n030,12.142551752388927,22
Entrada Networks Inc,entrada networks,7.5,2.5,1,0,0,0.3333333333333333,2,0.0,1,n030,17.43929299724219,15
VISIO CORP,visio,5.0,2.0,0,0,1,0.6,2,1.0,1,v020,5.169710871153312,5
Jacuzzi Brands Inc,jacuzzi brands,6.5,2.0,0,1,0,0.3076923076923077,2,0.0,1,j020,16.840137167018998,13
Pointer Telocation Ltd,pointer telocation,8.5,3.0,0,1,0,0.4705882352941176,3,0.5,1,t040,12.906230183097634,17
HEALTHCARE COM CORP,healthcare com,6.5,1.5,0,1,0,0.3846153846153846,2,0.0,1,h043,15.807376814853974,13
INSIGNIA SOLUTIONS PLC,insignia solutions,8.5,3.5,0,1,0,0.4705882352941176,4,0.0,1,s040,17.684774410863348,17
NEW HORIZON KIDS QUEST INC,new horizon kids quest,4.75,1.5,0,1,0,0.3684210526315789,2,0.0,0,h060,11.257626867464854,19
APPLIED MICROSYSTEMS CORP,applied microsystems,9.5,3.0,1,0,0,0.3684210526315789,3,0.0,1,m026,29.06417988739669,19
LEXMARK INTERNATIONAL GROUP INC,lexmark international,10.0,3.5,0,1,0,0.4,3,0.5,1,i530,22.608208692362677,20
LEXMARK INTERNATIONAL INC NEW,lexmark international new,7.666666666666667,2.6666666666666665,0,1,0,0.391304347826087,4,0.3333333333333333,0,i530,22.53703968698465,23
NetApp Inc,netapp,6.0,2.0,0,1,0,0.3333333333333333,2,1.0,1,n030,8.887376427283733,6
Estee Lauder Cos Inc (The),estee lauder cos,4.666666666666667,1.6666666666666667,1,0,0,0.5,4,0.3333333333333333,0,l030,5.080032665835365,14
LUMISYS INC,lumisys,7.0,3.0,0,1,0,0.4285714285714285,2,1.0,1,l050,11.142776507125449,7
AMX Corp,amx,3.0,1.0,1,0,0,0.3333333333333333,1,1.0,1,a520,1.84668913125899,3
ADVENT SOFTWARE INC,advent software,7.0,2.0,1,0,0,0.3571428571428571,2,0.0,1,s013,13.807967313751403,14
INTEVAC INC,intevac,7.0,3.0,0,1,0,0.4285714285714285,1,1.0,1,i530,10.926277017450094,7
PHOTON DYNAMICS INC,photon dynamics,7.0,2.5,0,1,0,0.3571428571428571,2,0.0,1,d050,9.840888204961654,14
LAUDER ESTEE COS INC,lauder estee cos,4.666666666666667,1.6666666666666667,0,1,0,0.5,4,0.3333333333333333,0,l030,5.080032665835365,14
Red Brick Systems Inc,red brick systems,5.0,1.3333333333333333,0,1,0,0.2666666666666666,3,0.0,0,s023,6.403350598570695,15
SECURE COMPUTING CORP,secure computing,7.5,2.5,0,1,0,0.4,2,0.0,1,c051,11.431055662565113,15
SMART MODULAR TECHNOLOGIES INC,smart modular technologies,8.0,2.6666666666666665,0,1,0,0.375,3,0.0,0,t020,30.81950720351671,24
Infinium Software Inc,infinium software,8.0,2.5,0,1,0,0.4375,3,0.5,1,i510,19.20637939176867,16
WATERS CORP,waters,6.0,2.0,0,0,1,0.3333333333333333,1,0.0,1,w030,4.514893482090351,6
Headwaters Inc,headwaters,10.0,3.0,0,1,0,0.4,2,0.0,1,h030,13.917111801514173,10
HUNGARIAN BROADCASTING CORP,hungarian broadcasting,10.5,3.5,0,1,0,0.3809523809523809,4,0.0,1,b603,28.629733878464343,21
Teltone Corp,teltone,7.0,2.0,0,1,0,0.4285714285714285,2,1.0,1,t043,8.591932065139984,7
Boston Beer Co Inc (The),boston beer,5.0,1.5,1,0,0,0.4,2,0.0,1,b023,2.402247900662135,10
EMERITUS CORP,emeritus,8.0,4.0,1,0,0,0.5,2,0.0,1,e506,8.58067450321392,8
CLARIFY INC,clarify,7.0,3.0,1,0,0,0.4285714285714285,1,0.0,1,c406,3.895880452510807,7
FLUSHING FINANCIAL CORP,flushing financial,8.5,2.5,0,1,0,0.3529411764705882,3,0.0,1,f050,15.509553809009736,17
IMPAC MORTGAGE HOLDINGS INC,impac mortgage,6.5,2.0,0,1,0,0.3846153846153846,2,0.5,1,m063,13.684481542076668,13
NETWORK APPLIANCE INC,network appliance,8.0,2.5,0,1,0,0.375,2,0.0,1,a140,16.40699103687497,16
GYNECARE INC,gynecare,8.0,3.0,0,1,0,0.5,2,1.0,1,g050,11.988226897526909,8
PAREXEL INTERNATIONAL CORP,parexel international,10.0,4.0,0,1,0,0.45,3,0.5,1,i530,23.410005753527592,20
PATHOGENESIS CORP,pathogenesis,12.0,5.0,0,1,0,0.4166666666666667,2,0.0,1,p030,13.678804710777376,12
Pixar,pixar,5.0,2.0,0,1,0,0.4,1,1.0,1,p020,7.618163516790848,5
Zanett Inc,zanett,6.0,2.0,0,0,1,0.3333333333333333,2,1.0,1,z050,10.669980703651898,6
Bank of Los Angeles,bank of los angeles,4.0,1.5,1,0,0,0.375,2,0.0,0,a520,1.804130265376647,16
Eni SpA,eni spa,3.0,1.5,1,0,0,0.5,1,0.5,1,e500,-1.9846765561246291,6
CONTINENTAL INFO SYS CORP NEW,continental info sys new,5.25,2.0,1,0,0,0.3809523809523809,5,0.25,0,c053,12.895387069018325,21
NORTHWEST PIPE CO,northwest pipe,6.5,1.5,0,1,0,0.3076923076923077,2,0.0,1,n063,13.587232693633196,13
META Group Inc,meta,4.0,2.0,0,1,0,0.5,1,0.0,1,m030,-1.4442765420294994,4
BENCHMARQ MICROELECTRONICS INC,benchmarq microelectronics,12.5,4.0,1,0,0,0.32,4,0.5,1,m026,43.145652937681945,25
RAYTEL MEDICAL CORP,raytel medical,6.5,2.5,0,1,0,0.4615384615384615,2,0.5,1,m030,12.091549053223984,13
WESTELL TECHNOLOGIES INC,westell technologies,9.5,3.0,0,0,1,0.3684210526315789,4,0.5,1,t020,30.07304728286055,19
HELP AT HOME INC,help at home,3.3333333333333335,1.0,0,1,0,0.4,2,0.0,0,h041,-1.503879491335244,10
Novavax Inc,novavax,7.0,3.0,0,1,0,0.4285714285714285,2,1.0,1,n010,16.434358012762427,7
ACCELGRAPHICS INC,accelgraphics,13.0,4.0,1,0,0,0.3076923076923077,3,1.0,1,a204,20.917890564190618,13
ACCELERATED NETWORKS INC,accelerated networks,9.5,3.5,1,0,0,0.3684210526315789,4,0.0,1,a204,24.451774029574963,19
ACCELRYS INC,accelrys,8.0,3.0,1,0,0,0.375,2,1.0,1,a204,13.180041924612398,8
LEARNING TREE INTERNATIONAL INC,learning tree international,8.333333333333334,2.6666666666666665,0,1,0,0.44,5,0.0,0,i530,18.512427353310503,25
TERRACE HOLDINGS INC,terrace,7.0,2.0,0,1,0,0.4285714285714285,2,0.0,1,t060,4.465231568461124,7
Vizacom Inc,vizacom,7.0,3.0,0,0,1,0.4285714285714285,1,1.0,1,v020,11.531610740403911,7
VIZACOM INC NEW,vizacom new,5.0,2.0,0,0,1,0.4,1,0.5,1,v020,11.460441735025883,10
INTERNATIONAL CUTLERY LTD,international cutlery,10.0,4.0,0,1,0,0.45,3,0.0,1,i530,18.373445902886974,20
MECON INC,mecon,5.0,2.0,0,1,0,0.4,1,0.0,1,m020,0.7779962739779194,5
CAPITAL MEDIA GROUP LTD,capital media,6.0,3.0,1,0,0,0.5,3,0.0,1,c010,5.429806792289377,12
CITRIX SYSTEMS INC,citrix systems,6.5,2.0,1,0,0,0.3076923076923077,3,0.5,1,s023,17.62119068369845,13
ELCOM INTERNATIONAL INC,elcom international,9.0,3.5,1,0,0,0.4444444444444444,3,0.5,1,i530,16.04964506195251,18
Piedmont Bancorp Inc,piedmont bancorp,7.5,2.0,0,1,0,0.3333333333333333,2,0.5,1,p035,18.855286088973877,15
NUANCE COMMUNICATIONS,nuance communications,10.0,3.5,0,1,0,0.45,4,0.0,1,c050,22.723395712302533,20
OAK HILL FINANCIAL INC,oak hill financial,5.333333333333333,1.6666666666666667,0,1,0,0.4375,3,0.0,0,f050,11.652726837819133,16
HEARTLAND FINANCIAL USA INC,heartland financial usa,7.0,2.6666666666666665,0,1,0,0.4285714285714285,5,0.0,0,h063,25.142847636839853,21
DESERT COMMUNITY BANK CA,desert community bank ca,5.25,2.0,1,0,0,0.3809523809523809,2,0.0,0,c050,8.407080307926293,21
ASCENT ENTERTAINMENT GROUP INC,ascent entertainment,9.5,3.0,1,0,0,0.3684210526315789,4,0.0,1,e530,20.406232144935608,19
KENSEY NASH CORP,kensey nash,5.0,1.5,0,1,0,0.4,2,0.5,1,k052,8.351985489857592,10
LEXINGTON GLOBAL ASSET MGRS INC,lexington global asset mgrs,6.0,2.0,0,1,0,0.2916666666666667,3,0.25,0,l020,42.04599027807096,24
MOLECULAR DEVICES CORP,molecular devices,8.0,3.5,0,1,0,0.4375,3,0.0,1,m040,18.249488996640657,16
Widecom Group Inc,widecom,7.0,3.0,0,0,1,0.4285714285714285,1,1.0,1,w030,8.046403987687864,7
SMITH MIDLAND CORP,smith midland,6.0,1.5,0,1,0,0.25,2,0.0,1,m034,14.28259789234862,12
CENTRAL COAST BANCORP,central coast bancorp,6.333333333333333,1.6666666666666667,1,0,0,0.3157894736842105,3,0.3333333333333333,0,c053,11.191211607632416,19
American National Bancorp,american national bancorp,7.666666666666667,3.0,1,0,0,0.4347826086956521,5,0.3333333333333333,0,a506,16.554419466347582,23
PYRAMID BREWERIES INC,pyramid breweries,8.0,3.0,0,1,0,0.4375,3,0.0,1,b606,18.978111689727037,16
INTERNATIONAL DISPLAYWORKS INC,international displayworks,12.5,4.0,0,1,0,0.4,3,0.5,1,i530,29.63418769091227,25
TECHFORCE CORP,techforce,9.0,2.0,0,1,0,0.3333333333333333,2,1.0,1,t020,15.750243131917664,9
TOLLGRADE COMMUNICATIONS INC,tollgrade communications,11.5,3.5,0,1,0,0.391304347826087,3,0.5,1,c050,33.92632622429717,23
ADEPT TECHNOLOGY INC,adept technology,7.5,3.0,1,0,0,0.4,2,0.0,1,t020,15.856908840358829,15
MSC Industrial Direct Co Inc.,msc industrial direct,6.333333333333333,2.3333333333333335,0,1,0,0.3157894736842105,3,0.0,0,i530,22.042917943867817,19
Impax Laboratories Inc,impax laboratories,8.5,3.0,0,1,0,0.4705882352941176,3,0.5,1,l010,23.798281991084423,17
Star Group LP,star lp,3.0,1.5,0,1,0,0.1666666666666666,1,0.0,1,s306,1.8573861823464952,6
STAR GAS PARTNERS LP,star gas partners lp,4.25,1.5,0,1,0,0.2352941176470588,3,0.0,0,p063,9.783192064351978,17
UNITED TRANSNET INC,united transnet,7.0,2.5,0,1,0,0.3571428571428571,3,0.5,1,t605,8.32298298162416,14
ZORAN CORP,zoran,5.0,2.0,0,0,1,0.4,1,1.0,1,z060,3.626901918705957,5
HARTFORD FINANCIAL SVCS GRP INC,hartford financial svcs grp,6.0,1.75,0,1,0,0.25,3,0.5,0,f050,27.645742944902757,24
KINGSWAY FINANCIAL SERVICES INC,kingsway financial services,8.333333333333334,2.6666666666666665,0,1,0,0.4,4,0.3333333333333333,0,f050,30.16848558645315,25
NYMOX PHARMACEUTICAL CORP,nymox pharmaceutical,9.5,3.5,0,1,0,0.4210526315789473,3,0.5,1,p065,28.60417790992821,19
Elizabeth Arden Inc,elizabeth arden,7.0,3.0,1,0,0,0.4285714285714285,3,0.0,1,e402,14.777898906670432,14
Strasbaugh,strasbaugh,10.0,2.0,0,1,0,0.3,2,1.0,1,s360,16.772076346180622,10
Core Laboratories Inc,core laboratories,8.0,2.5,1,0,0,0.5,3,0.0,1,l010,17.624612130435743,16
GRUPO ELEKTRA SA DE CV,grupo elektra de cv,4.0,1.75,0,1,0,0.375,3,0.25,0,e402,15.225607747240437,16
Astrotech Corp,astrotech,9.0,3.0,1,0,0,0.3333333333333333,2,1.0,1,a236,11.641333023248098,9
VACATION BREAK USA INC,vacation break usa,5.333333333333333,2.3333333333333335,0,0,1,0.5,4,0.0,0,v020,10.527354919449117,16
HOST MARRIOTT SERVICES CORP,host marriott services,6.666666666666667,2.3333333333333335,0,1,0,0.35,3,0.0,0,m060,21.891136537366044,20
T.J.T. Inc,tjt,3.0,1.0,0,1,0,0.0,2,1.0,1,t230,2.367123614131617,3
Axcan Pharma Inc,axcan pharma,5.5,2.0,1,0,0,0.3636363636363636,4,1.0,1,p065,10.64203071889376,11
HFNC Financial Corp,hfnc financial,6.5,2.0,0,1,0,0.3076923076923077,3,0.5,1,f050,32.23550185910597,13
SPORTS RESORTS INTL INC,sports resorts intl,5.666666666666667,1.3333333333333333,0,1,0,0.2352941176470588,4,0.0,0,r020,14.32631203937527,17
SMITH CORONA CORP,smith corona,5.5,2.0,0,1,0,0.3636363636363636,2,0.0,1,c060,8.135540411670979,11
SOUTHERN COPPER CORP,southern copper,7.0,2.0,0,1,0,0.3571428571428571,2,0.0,1,s030,9.03787834608453,14
NATIONAL HEALTHCARE MNFG CO,national healthcare mnfg,7.333333333333333,2.0,0,1,0,0.3636363636363636,4,0.3333333333333333,0,h043,36.10330725577565,22
BROADWAY FINANCIAL CORP DEL,broadway financial del,6.666666666666667,2.0,1,0,0,0.45,4,0.0,0,f050,16.649351281307602,20
Integrity Financial Corp,integrity financial,9.0,3.5,0,1,0,0.4444444444444444,4,0.0,1,i530,19.88345641169326,18
ECHOCATH INC,echocath,8.0,3.0,1,0,0,0.375,2,1.0,1,e202,11.301701202890332,8
TITAN PHARMACEUTICALS INC DEL,titan pharmaceuticals del,7.666666666666667,2.6666666666666665,0,1,0,0.391304347826087,4,0.0,0,p065,26.55666771774277,23
TITAN PHARMACEUTICALS INC,titan pharmaceuticals,10.0,3.5,0,1,0,0.4,4,0.0,1,p065,29.327886577644136,20
