,original_name,company_name,average_amount_of_letters,average_amount_of_syllables,abcde,middle,vwxyz,vowel_to_length_ratio,most repetitions,spelling_errors,is_short_name,sound
33088,SPORT SUPPLY GROUP INC DE,sport supply de,4.333333333333333,1.3333333333333333,0,1,0,0.3076923076923077,3,0.0,0,s014
33089,COMMUNITY HEALTH SYS INC NEW,community health sys new,5.25,1.75,1,0,0,0.38095238095238093,2,0.25,0,c050
33090,GATEWAY COMMUNICATIONS INC,gateway communications,10.5,3.5,0,1,0,0.47619047619047616,3,0.0,1,c050
33091,GATEWAY INDUSTRIES INC DE NEW,gateway industries de new,5.5,1.75,0,1,0,0.45454545454545453,4,0.0,0,i530
33092,VIGGLE INC,viggle,6.0,1.0,0,0,1,0.3333333333333333,2,0.0,1,v024
33093,DRAFTDAY FANTASY SPORTS INC,draftday fantasy sports,7.0,2.0,1,0,0,0.3333333333333333,4,0.3333333333333333,0,d601
33094,FUNCTIONX INC,functionx,9.0,2.0,0,1,0,0.3333333333333333,2,1.0,1,f052
33095,DELTA APPAREL INC,delta apparel,6.0,2.5,1,0,0,0.4166666666666667,3,0.0,1,a106
33096,DUCK HEAD APPAREL CO INC,duck head apparel,5.0,1.6666666666666667,1,0,0,0.4,3,0.0,0,a106
33097,ENTREPORT CORP,entreport,9.0,3.0,1,0,0,0.3333333333333333,2,1.0,1,e536
33098,GEMCRAFT INC,gemcraft,8.0,2.0,0,1,0,0.25,1,1.0,1,g052
33099,KRAMONT REALTY TRUST,kramont realty trust,6.0,2.0,0,1,0,0.3333333333333333,4,0.3333333333333333,0,k605
33100,GENERAL AERO PRODUCTS CORP,general aero products,6.333333333333333,2.3333333333333335,0,1,0,0.42105263157894735,3,0.0,0,p603
33101,GENERAL TECHNOLOGIES GROUP LTD,general technologies,9.5,3.5,0,1,0,0.42105263157894735,4,0.0,1,t020
33102,MANUFACTURERS SERVICES LTD,manufacturers services,10.5,4.0,0,1,0,0.38095238095238093,3,0.0,1,m050
33103,MOBILE TELESYSTEMS OJSC,mobile telesystems ojsc,7.0,2.3333333333333335,0,1,0,0.38095238095238093,4,0.6666666666666666,0,t040
33104,MOBILE TELESYSTEMS PJSC,mobile telesystems pjsc,7.0,2.3333333333333335,0,1,0,0.3333333333333333,4,0.6666666666666666,0,t040
33105,MOBILE TELESYSTEMS PUB JO ST CO,mobile telesystems pub jo st,4.8,1.8,0,1,0,0.375,4,0.2,0,t040
33106,REGIONAL BANK HOLDRS TRUST,regional bank holdrs trust,5.75,1.5,0,1,0,0.30434782608695654,3,0.25,0,r020
33107,SILVERLINE TECHNOLOGIES LTD,silverline technologies,11.0,3.5,0,1,0,0.4090909090909091,4,0.5,1,t020
33108,STILWELL FINANCIAL INC,stilwell financial,8.5,2.5,0,1,0,0.35294117647058826,4,0.0,1,f050
33109,JANUS CAP GROUP INC,janus cap,4.0,1.5,0,1,0,0.375,2,0.0,1,j050
33110,GENERAL GROWTH LTD PARTNERSHIP,general growth partnership,8.0,2.3333333333333335,0,1,0,0.2916666666666667,4,0.0,0,p063
33111,TAKE TO AUCTION COM INC,take to auction com,4.0,1.25,0,1,0,0.5,3,0.0,0,a023
33112,NIMBUS GROUP INC,nimbus,6.0,2.0,0,1,0,0.3333333333333333,1,0.0,1,n051
33113,TAYLOR MADISON CORP,taylor madison,6.5,2.5,0,1,0,0.46153846153846156,2,0.0,1,m030
33114,UTILITIES HOLDRS TRUST,utilities holdrs trust,6.666666666666667,2.0,0,1,0,0.35,4,0.3333333333333333,0,u304
33115,VISTEON CORP,visteon,7.0,2.0,0,0,1,0.42857142857142855,1,1.0,1,v023
33116,ACCORD NETWORKS LTD,accord networks,7.0,2.0,1,0,0,0.2857142857142857,2,0.0,1,n030
33117,ACCELERATED NETWORKS INC,accelerated networks,9.5,3.5,1,0,0,0.3684210526315789,4,0.0,1,a204
33118,OCCAM NETWORKS INC DEL,occam networks del,5.333333333333333,1.6666666666666667,0,1,0,0.3125,2,0.0,0,n030
33119,GENERAL METAL & ABRASIVES CO,general metal abrasives,7.0,2.6666666666666665,0,1,0,0.42857142857142855,4,0.0,0,a160
33120,ANC RENTAL CORP,anc rental,4.5,1.5,1,0,0,0.3333333333333333,2,0.0,1,r053
33121,AUGUST TECHNOLOGY CORP,august technology,8.0,3.0,1,0,0,0.4375,2,0.0,1,t020
33122,AXCAN PHARMA INC,axcan pharma,5.5,2.0,1,0,0,0.36363636363636365,4,1.0,1,p065
33123,BARPOINT COM INC,barpoint com,5.5,1.5,1,0,0,0.36363636363636365,2,0.5,1,b061
33124,BUSYBOX COM INC,busybox com,5.0,2.0,1,0,0,0.4,2,0.5,1,b020
33125,CARESCIENCE INC,carescience,11.0,3.0,1,0,0,0.45454545454545453,3,1.0,1,c060
33126,CLICK COMMERCE INC,click commerce,6.5,1.5,1,0,0,0.3076923076923077,4,0.0,1,c050
33127,CLICKSOFTWARE TECHNOLOGIES LTD,clicksoftware technologies,12.5,3.5,1,0,0,0.36,3,0.5,1,c402
33128,CEPHEID,cepheid,7.0,2.0,1,0,0,0.42857142857142855,2,0.0,1,c010
33129,CAPSTONE TURBINE CORP,capstone turbine,7.5,2.0,1,0,0,0.4,2,0.0,1,c012
33130,CAPSTONE GREEN ENERGY CORP,capstone green energy,6.333333333333333,2.0,1,0,0,0.42105263157894735,5,0.0,0,c012
33131,CROSSWORLDS SOFTWARE INC,crossworlds software,9.5,2.0,1,0,0,0.2631578947368421,4,0.5,1,c602
33132,DIALOG SEMICONDUCTOR PLC,dialog semiconductor,9.5,4.0,1,0,0,0.42105263157894735,3,0.0,1,s050
33133,DENDREON CORP,dendreon,8.0,2.0,1,0,0,0.375,2,1.0,1,d053
33134,ENVOY COMMUNICATIONS GROUP INC,envoy communications,9.5,3.5,1,0,0,0.47368421052631576,3,0.0,1,c050
33135,ENVOY CAPITAL GROUP INC,envoy capital,6.0,2.5,1,0,0,0.5,2,0.0,1,c010
33136,MERUS LABS INTERNATIONAL INC,merus labs international,7.333333333333333,2.6666666666666665,0,1,0,0.4090909090909091,3,0.3333333333333333,0,i530
33137,ECHAPMAN COM INC,echapman com,5.5,2.0,1,0,0,0.36363636363636365,2,0.5,1,e201
33138,ECHAPMAN INC,echapman,8.0,3.0,1,0,0,0.375,2,1.0,1,e201
33139,EFUNDS CORP,efunds,6.0,2.0,1,0,0,0.3333333333333333,1,1.0,1,e105
33140,EXFO ELECTRO OPTICAL ENGRNG INC,exfo electro optical engrng,6.0,2.25,1,0,0,0.375,4,0.5,0,e402
33141,EXCHANGE NATIONAL BANCSHARES INC,exchange national bancshares,8.666666666666666,2.3333333333333335,1,0,0,0.38461538461538464,5,0.3333333333333333,0,b052
33142,HAWTHORN BANCSHARES INC,hawthorn bancshares,9.0,2.0,0,1,0,0.2777777777777778,3,0.5,1,b052
33143,EXULT INC,exult,5.0,2.0,1,0,0,0.4,1,0.0,1,e204
33144,FIRST COMMUNITY BANCORP,first community bancorp,7.0,2.3333333333333335,0,1,0,0.3333333333333333,2,0.3333333333333333,0,c050
33145,PACWEST BANCORP DE,pacwest bancorp de,5.333333333333333,1.6666666666666667,0,1,0,0.3125,2,0.6666666666666666,0,p020
33146,FIRST ECOM COM INC,first ecom com,4.0,1.3333333333333333,0,1,0,0.3333333333333333,2,0.0,0,f062
33147,BREK ENERGY CORP,brek energy,5.0,2.0,1,0,0,0.4,3,0.5,1,e506
33148,GENUITY INC,genuity,7.0,3.0,0,1,0,0.5714285714285714,1,1.0,1,g050
33149,GENOMIC SOLUTIONS INC,genomic solutions,8.0,3.0,0,1,0,0.4375,3,0.0,1,s040
33150,HANDSPRING INC,handspring,10.0,2.0,0,1,0,0.2,2,0.0,1,h053
33151,HFB FINANCIAL CORP,hfb financial,6.0,2.0,0,1,0,0.3333333333333333,2,0.5,1,f050
33152,GENETIC DIAGNOSTICS CORP,genetic diagnostics,9.0,3.5,0,1,0,0.3888888888888889,3,0.0,1,d025
33153,HISPANIC TELEVISION NETWORK INC,hispanic television network,8.333333333333334,3.0,0,1,0,0.4,4,0.0,0,t040
33154,INSMED INC,insmed,6.0,2.0,0,1,0,0.3333333333333333,1,1.0,1,i525
33155,INTUITIVE SURGICAL INC,intuitive surgical,8.5,3.5,0,1,0,0.47058823529411764,4,0.0,1,i530
33156,LEITCH TECHNOLOGY CORP,leitch technology,8.0,2.5,0,1,0,0.375,2,0.5,1,t020
33157,LIBERTY LIVEWIRE CORP,liberty livewire,7.5,3.0,0,1,0,0.4666666666666667,3,0.5,1,l010
33158,ASCENT MEDIA GROUP INC,ascent media,5.5,2.5,1,0,0,0.45454545454545453,2,0.0,1,a205
33159,MEDIS TECHNOLOGIES LTD,medis technologies,8.5,3.0,0,1,0,0.4117647058823529,3,0.5,1,t020
33160,GEODYNAMICS CORP,geodynamics,11.0,4.0,0,1,0,0.45454545454545453,1,0.0,1,g030
33161,MOBILITY ELECTRONICS INC,mobility electronics,9.5,4.0,0,1,0,0.42105263157894735,3,0.0,1,e402
33162,MARVELL TECHNOLOGY GROUP LTD,marvell technology,8.5,3.0,0,1,0,0.35294117647058826,3,0.0,1,t020
33163,NELVANA LTD,nelvana,7.0,3.0,0,1,0,0.42857142857142855,2,1.0,1,n041
33164,NETEASE COM INC,netease com,5.0,1.5,0,1,0,0.5,3,0.5,1,n030
33165,NETEASE INC,netease,7.0,2.0,0,1,0,0.5714285714285714,3,1.0,1,n030
33166,ONI SYSTEMS CORP,oni systems,5.0,2.0,0,1,0,0.4,3,0.0,1,s023
33167,GOLD COMPANY OF AMERICA,gold company of america,5.0,2.25,0,1,0,0.45,3,0.0,0,c051
33168,OSCA INC,osca,4.0,2.0,0,1,0,0.5,1,1.0,1,o200
33169,PACIFIC CONTINENTAL CORP,pacific continental,9.0,3.5,0,1,0,0.3888888888888889,3,0.0,1,c053
33170,PACIFIC MERCANTILE BANCORP,pacific mercantile bancorp,8.0,2.6666666666666665,0,1,0,0.375,4,0.3333333333333333,0,m062
33171,PRECISE SOFTWARE SOLUTIONS LTD,precise software solutions,8.0,2.3333333333333335,0,1,0,0.4166666666666667,4,0.0,0,s040
33172,QUALSTAR CORP,qualstar,8.0,2.0,0,1,0,0.375,2,1.0,1,q042
33173,REDIFF COM INDIA LTD,rediff com india,4.666666666666667,2.0,0,1,0,0.42857142857142855,3,0.3333333333333333,0,r030
33174,GOLDEN CORRAL RLTY CORP,golden corral rlty,5.333333333333333,1.6666666666666667,0,1,0,0.3125,3,0.3333333333333333,0,g043
33175,COMMERCIAL NET LEASE REALTY INC,commercial net lease realty,6.0,2.0,1,0,0,0.4583333333333333,5,0.0,0,c050
33176,NATIONAL RETAIL PROPERTIES INC,national retail properties,8.0,2.6666666666666665,0,1,0,0.4583333333333333,3,0.0,0,p601
33177,SENSE TECHNOLOGIES INC,sense technologies,8.5,2.5,0,1,0,0.4117647058823529,4,0.0,1,t020
33178,SILICONWARE PRECISION INDS CO LT,siliconware precision inds lt,6.5,2.25,0,1,0,0.38461538461538464,5,0.5,0,s040
33179,STARTECH ENERGY INC,startech energy,7.0,2.5,0,1,0,0.35714285714285715,3,0.5,1,s306
33180,STRATOS LIGHTWAVE INC,stratos lightwave,8.0,2.0,0,1,0,0.3125,3,1.0,1,l020
33181,STRATOS INTL INC,stratos intl,5.5,1.5,0,1,0,0.2727272727272727,3,0.5,1,s360
33182,STORAGENETWORKS INC,storagenetworks,15.0,5.0,0,1,0,0.3333333333333333,2,1.0,1,s306
33183,NUTRISYSTEM COM INC,nutrisystem com,7.0,2.5,0,1,0,0.35714285714285715,2,0.5,1,n036
33184,NUTRI SYSTEM INC NEW,nutri system new,4.666666666666667,1.6666666666666667,0,1,0,0.35714285714285715,2,0.3333333333333333,0,s023
33185,NUTRISYSTEM INC,nutrisystem,11.0,4.0,0,1,0,0.36363636363636365,2,1.0,1,n036
33186,TIOGA TECHNOLOGIES LTD,tioga technologies,8.5,3.0,0,1,0,0.47058823529411764,3,0.0,1,t020
33187,GOODMARK FOODS INC,goodmark foods,6.5,1.5,0,1,0,0.38461538461538464,4,0.5,1,g035
33188,TELSCAPE INTL INC NEW,telscape intl new,5.0,1.3333333333333333,0,1,0,0.3333333333333333,3,0.3333333333333333,0,t042
33189,UBIQUITEL INC,ubiquitel,9.0,4.0,0,1,0,0.5555555555555556,2,1.0,1,u102
33190,UNITED SECURITY BANCSHARES INC,united security bancshares,8.0,3.0,0,1,0,0.4166666666666667,3,0.3333333333333333,0,b052
33191,VIRAGE INC,virage,6.0,2.0,0,0,1,0.5,1,1.0,1,v060
33192,WAVERIDER COMMUNICATIONS INC,waverider communications,11.5,4.5,0,0,1,0.43478260869565216,3,0.5,1,c050
33193,MEDIAONE GROUP INC,mediaone,8.0,2.0,0,1,0,0.625,2,1.0,1,m030
33194,CANADIAN NATURAL RESOURCES LTD,canadian natural resources,8.0,3.3333333333333335,1,0,0,0.4583333333333333,5,0.0,0,r020
33195,ENODIS PLC,enodis,6.0,3.0,1,0,0,0.5,1,1.0,1,e503
33196,GREASE MONKEY HOLDING CORP,grease monkey,6.0,1.5,0,1,0,0.5,3,0.0,1,g602
33197,RATEXCHANGE CORP,ratexchange,11.0,3.0,0,1,0,0.36363636363636365,2,1.0,1,r030
33198,MERRIMAN CURHAN FORD GROUP INC,merriman curhan ford,6.0,2.0,0,1,0,0.3333333333333333,4,0.0,0,m060
33199,MERRIMAN HOLDINGS INC,merriman,8.0,3.0,0,1,0,0.375,2,0.0,1,m060
33200,VOICENET INC,voicenet,8.0,3.0,0,0,1,0.5,2,1.0,1,v020
33201,YELLOWAVE CORP,yellowave,9.0,3.0,0,0,1,0.5555555555555556,2,1.0,1,y040
33202,AMERICAN COMMUNITY BNCSHRS INC,american community bncshrs,8.0,3.0,1,0,0,0.3333333333333333,3,0.3333333333333333,0,c050
33203,AXCELIS TECHNOLOGIES INC,axcelis technologies,9.5,3.5,1,0,0,0.42105263157894735,3,0.5,1,t020
33204,ARGONAUT TECHNOLOGIES INC,argonaut technologies,10.0,3.5,1,0,0,0.45,3,0.0,1,t020
33205,APPLIED MOLECULAR EVOLUTION INC,applied molecular evolution,8.333333333333334,3.3333333333333335,1,0,0,0.48,4,0.0,0,m040
33206,ARENA PHARMACEUTICALS INC,arena pharmaceuticals,10.0,4.0,1,0,0,0.45,5,0.0,1,p065
33207,ASAT HOLDINGS LTD,asat,4.0,2.0,1,0,0,0.5,2,0.0,1,a203
33208,AVICI SYSTEMS INC,avici systems,6.0,2.5,1,0,0,0.4166666666666667,3,0.5,1,s023
33209,SOAPSTONE NETWORKS INC,soapstone networks,8.5,2.0,0,1,0,0.35294117647058826,3,0.0,1,s012
33210,AVOCENT CORP,avocent,7.0,3.0,1,0,0,0.42857142857142855,1,1.0,1,a102
33211,BLUE MARTINI SOFTWARE,blue martini software,6.333333333333333,2.0,1,0,0,0.42105263157894735,2,0.0,0,s013
33212,BLUE ZONE INC,blue zone,4.0,1.0,1,0,0,0.5,2,0.0,1,b400
33213,CAMTEK LTD,camtek,6.0,2.0,1,0,0,0.3333333333333333,1,1.0,1,c053
33214,CELLPOINT INC,cellpoint,9.0,2.0,1,0,0,0.3333333333333333,2,1.0,1,c041
33215,GREENERY REHABILITATION GROUP,greenery rehabilitation,11.0,4.5,0,1,0,0.5,4,0.0,1,r010
33216,CORVIS CORP,corvis,6.0,2.0,1,0,0,0.3333333333333333,1,1.0,1,c061
33217,CORIO INC,corio,5.0,3.0,1,0,0,0.6,2,1.0,1,c060
33218,DECODE GENETICS INC,decode genetics,7.0,2.5,1,0,0,0.42857142857142855,4,0.0,1,g050
33219,DUTCHFORK BANCSHARES INC,dutchfork bancshares,9.5,2.0,1,0,0,0.2631578947368421,2,1.0,1,b052
33220,DISCOVERY PARTNERS INTL INC,discovery partners intl,7.0,2.3333333333333335,1,0,0,0.3333333333333333,3,0.0,0,d020
33221,INFINITY PHARMACEUTICALS INC,infinity pharmaceuticals,11.5,4.5,0,1,0,0.43478260869565216,4,0.0,1,p065
33222,EGANAGOLDPFEIL HLDGS LTD CAYMAN,eganagoldpfeil hldgs cayman,8.333333333333334,2.6666666666666665,1,0,0,0.36,4,0.6666666666666666,0,e205
33223,ENDO PHARMACEUTICALS HLDGS INC,endo pharmaceuticals hldgs,8.0,2.6666666666666665,1,0,0,0.3333333333333333,3,0.3333333333333333,0,p065
33224,ENDO HEALTH SOLUTIONS INC,endo health solutions,6.333333333333333,2.0,1,0,0,0.42105263157894735,3,0.0,0,s040
33225,ENDO INTERNATIONAL PLC,endo international,8.5,3.5,1,0,0,0.47058823529411764,4,0.0,1,i530
33226,GRIDCOMM INC,gridcomm,8.0,2.0,0,1,0,0.25,2,1.0,1,g603
33227,ENTEGRIS INC,entegris,8.0,3.0,1,0,0,0.375,2,1.0,1,e530
33228,EVOKE COMMUNICATIONS INC,evoke communications,9.5,3.5,1,0,0,0.47368421052631576,3,0.0,1,c050
33229,RAINDANCE COMMUNICATIONS INC,raindance communications,11.5,3.5,0,1,0,0.43478260869565216,4,0.5,1,c050
33230,GENENCOR INTL INC,genencor intl,6.0,2.0,0,1,0,0.3333333333333333,3,0.5,1,g050
33231,GEMINI GENOMICS PLC,gemini genomics,7.0,3.0,0,1,0,0.42857142857142855,3,0.0,1,g050
33232,STYLECLICK INC,styleclick,10.0,3.0,0,1,0,0.3,2,1.0,1,s304
33233,GRIST MILL CO,grist mill,4.5,1.0,0,1,0,0.2222222222222222,2,0.0,1,g602
33234,ILLUMINA INC,illumina,8.0,4.0,0,1,0,0.5,2,1.0,1,i405
33235,INTERLAND INC,interland,9.0,3.0,0,1,0,0.3333333333333333,2,1.0,1,i530
33236,ISONICS CORP,isonics,7.0,3.0,0,1,0,0.42857142857142855,2,1.0,1,i205
33237,KERYX BIOPHARMACEUTICALS INC,keryx biopharmaceuticals,11.5,4.0,0,1,0,0.43478260869565216,3,0.5,1,b010
33238,ECLIPSE TECHNOLOGY INC,eclipse technology,8.5,3.0,1,0,0,0.4117647058823529,3,0.0,1,t020
33239,GROWTH VENTURES INC,growth ventures,7.0,1.5,0,1,0,0.2857142857142857,2,0.0,1,v053
33240,LEXENT INC,lexent,6.0,2.0,0,1,0,0.3333333333333333,2,1.0,1,l020
33241,MAREX COM INC,marex com,4.0,1.5,0,1,0,0.375,2,0.5,1,m060
33242,MAINSPRING INC,mainspring,10.0,2.0,0,1,0,0.3,2,0.0,1,m052
33243,NETWORK ENGINES INC,network engines,7.0,2.0,0,1,0,0.35714285714285715,3,0.0,1,n030
33244,OMNIVISION TECHNOLOGIES INC,omnivision technologies,11.0,4.0,0,1,0,0.45454545454545453,4,0.0,1,t020
33245,PACIFICNET COM INC,pacificnet com,6.5,2.5,0,1,0,0.38461538461538464,3,0.5,1,p020
33246,PACIFICNET INC,pacificnet,10.0,4.0,0,1,0,0.4,2,1.0,1,p020
33247,PENNROCK FINANCIAL SERVICES CORP,pennrock financial services,8.333333333333334,2.6666666666666665,0,1,0,0.36,4,0.3333333333333333,0,f050
33248,GRUBB & ELLIS REALTY INCOME TR,grubb ellis realty income tr,4.8,1.8,0,1,0,0.375,3,0.0,0,r043
33249,PAIN THERAPEUTICS INC,pain therapeutics,8.0,2.5,0,1,0,0.4375,2,0.0,1,t060
33250,CASSAVA SCIENCES INC,cassava sciences,7.5,3.0,1,0,0,0.4,4,0.0,1,s205
33251,RITA MEDICAL SYSTEMS INC,rita medical systems,6.0,2.3333333333333335,0,1,0,0.3888888888888889,3,0.0,0,m030
33252,SERANOVA INC,seranova,8.0,4.0,0,1,0,0.5,2,1.0,1,s060
33253,SUPPORT COM INC,support com,5.0,1.5,0,1,0,0.3,2,0.0,1,s010
33254,SUPPORTSOFT INC,supportsoft,11.0,3.0,0,1,0,0.2727272727272727,2,1.0,1,s010
33255,SUNRISE TELECOM INC,sunrise telecom,7.0,2.5,0,1,0,0.42857142857142855,3,0.5,1,s056
33256,TALARIAN CORP,talarian,8.0,3.0,0,1,0,0.5,3,1.0,1,t040
33257,TRANSGENOMIC INC,transgenomic,12.0,4.0,0,1,0,0.3333333333333333,2,1.0,1,t605
33258,PRECIPIO INC,precipio,8.0,3.0,0,1,0,0.5,2,1.0,1,p602
33259,DIVINE INTERVENTURES INC,divine interventures,9.5,3.5,1,0,0,0.42105263157894735,4,0.5,1,i530
33260,DIVINE INC,divine,6.0,2.0,1,0,0,0.5,2,0.0,1,d010
33261,TRITON NETWORK SYSTEMS INC,triton network systems,6.666666666666667,2.0,0,1,0,0.3,4,0.0,0,n030
33262,VASCULAR SOLUTIONS INC,vascular solutions,8.5,3.0,0,0,1,0.4117647058823529,3,0.0,1,s040
33263,VARIAGENICS INC,variagenics,11.0,4.0,0,0,1,0.45454545454545453,2,1.0,1,v060
33264,VALICERT INC,valicert,8.0,3.0,0,0,1,0.375,1,1.0,1,v040
33265,WEBEX COMMUNICATIONS INC,webex communications,9.5,3.5,0,0,1,0.42105263157894735,2,0.5,1,c050
33266,ANTEX BIOLOGICS INC,antex biologics,7.0,3.0,1,0,0,0.42857142857142855,2,0.5,1,b040
33267,CADAPULT GRAPHIC SYSTEMS INC,cadapult graphic systems,7.333333333333333,2.3333333333333335,1,0,0,0.3181818181818182,3,0.3333333333333333,0,c030
33268,MEDIA SCIENCES INTERNATIONAL INC,media sciences international,8.666666666666666,3.6666666666666665,0,1,0,0.46153846153846156,4,0.0,0,i530
33269,CIBA SPECIALTY CHEMICALS HDG INC,ciba specialty chemicals hdg,6.25,2.25,1,0,0,0.36,4,0.5,0,s102
33270,ENTRAVISION COMMUNICATIONS CORP,entravision communications,12.5,4.5,1,0,0,0.44,4,0.5,1,c050
33271,KEY3MEDIA GROUP INC,keymedia,8.0,3.0,0,1,0,0.625,2,1.0,1,k050
33272,MARKET 2000 HOLDRS TR,market holdrs tr,4.666666666666667,1.3333333333333333,0,1,0,0.21428571428571427,3,0.3333333333333333,0,m062
33273,PACIFIC CENTURY CYBERWORKS LTD,pacific century cyberworks,8.0,3.0,0,1,0,0.375,4,0.3333333333333333,0,c010
33274,PETROLEO BRASILEIRO SA PETROBRAS,petroleo brasileiro petrobras,9.0,3.3333333333333335,0,1,0,0.4444444444444444,5,1.0,0,b602
33275,SYMPOSIUM CORP,symposium,9.0,4.0,0,1,0,0.4444444444444444,2,0.0,1,s051
33276,CROSS MEDIA MARKETING CORP,cross media marketing,6.333333333333333,2.3333333333333335,1,0,0,0.3684210526315789,2,0.0,0,m062
33277,TUTOGEN MEDICAL INC,tutogen medical,7.0,3.0,0,1,0,0.42857142857142855,2,0.5,1,t030
33278,VIDESH SANCHAR NIGAM LTD,videsh sanchar nigam,6.0,2.0,0,0,1,0.3333333333333333,3,1.0,0,s052
33279,TATA COMMUNICATIONS LTD,tata communications,9.0,3.5,0,1,0,0.4444444444444444,3,0.5,1,c050
33280,BELMOND LTD,belmond,7.0,2.0,1,0,0,0.2857142857142857,1,0.0,1,b045
33281,ACTIVE POWER INC,active power,5.5,2.0,1,0,0,0.45454545454545453,2,0.0,1,a230
33282,ATHEROGENICS INC,atherogenics,12.0,5.0,1,0,0,0.4166666666666667,2,1.0,1,a306
33283,AMERICAN MEDICAL SYS HLDGS INC,american medical sys hldgs,5.75,2.25,1,0,0,0.34782608695652173,3,0.5,0,a506
33284,AMERICA ONLINE LATIN AMERICA INC,america online latin america,6.25,3.0,1,0,0,0.52,5,0.0,0,a506
33285,ADVANCED POWER TECHNOLOGY INC,advanced power technology,7.666666666666667,2.6666666666666665,1,0,0,0.391304347826087,3,0.0,0,t020
33286,AVISTAR COMMUNICATIONS CORP,avistar communications,10.5,4.0,1,0,0,0.42857142857142855,3,0.5,1,c050
33287,BRUKER DALTONICS INC,bruker daltonics,7.5,2.5,1,0,0,0.3333333333333333,2,1.0,1,d043
33288,BRUKER BIOSCIENCES CORP,bruker biosciences,8.5,3.5,1,0,0,0.4117647058823529,3,0.5,1,b020
33289,BRUKER CORP,bruker,6.0,2.0,1,0,0,0.3333333333333333,2,1.0,1,b602
33290,BROCKER TECHNOLOGY GROUP LTD,brocker technology,8.5,3.0,1,0,0,0.35294117647058826,3,0.5,1,t020
33291,CEREUS TECHNOLOGY PARTNERS INC,cereus technology partners,8.0,2.6666666666666665,1,0,0,0.375,4,0.0,0,t020
33292,COMPUGEN LTD,compugen,8.0,3.0,1,0,0,0.375,1,1.0,1,c051
33293,CHIPPAC INC,chippac,7.0,2.0,1,0,0,0.2857142857142857,2,1.0,1,c010
33294,CALIFORNIA PIZZA KITCHEN INC,california pizza kitchen,7.333333333333333,2.6666666666666665,1,0,0,0.4090909090909091,4,0.0,0,c040
33295,CURIS INC,curis,5.0,2.0,1,0,0,0.4,1,1.0,1,c060
33296,CROSSWAVE COMMUNICATIONS INC,crosswave communications,11.5,3.5,1,0,0,0.391304347826087,3,0.5,1,c050
33297,3 DIMENSIONAL PHARMACEUTICALS IN,dimensional pharmaceuticals in,9.333333333333334,3.3333333333333335,1,0,0,0.42857142857142855,4,0.0,0,p065
33298,DELTAGEN INC,deltagen,8.0,3.0,1,0,0,0.375,2,1.0,1,d043
33299,DYAX CORP,dyax,4.0,1.0,1,0,0,0.5,1,1.0,1,d020
33300,HAL RAD COMMUNICATIONS INC,hal rad communications,6.666666666666667,2.3333333333333335,0,1,0,0.4,3,0.0,0,c050
33301,EB2B COMMERCE INC,ebb commerce,5.5,1.5,1,0,0,0.36363636363636365,3,0.0,1,c050
33302,MANDALAY DIGITAL GROUP INC,mandalay digital,7.5,3.0,0,1,0,0.4666666666666667,4,0.0,1,m053
33303,DIGITAL TURBINE INC,digital turbine,7.0,2.5,1,0,0,0.42857142857142855,3,0.0,1,d020
33304,EQUINIX INC,equinix,7.0,3.0,1,0,0,0.5714285714285714,2,1.0,1,e205
33305,EROOMSYSTEM TECHNOLOGIES INC,eroomsystem technologies,11.5,4.0,1,0,0,0.43478260869565216,4,0.5,1,t020
33306,ESPERION THERAPEUTICS INC,esperion therapeutics,10.0,3.5,1,0,0,0.45,4,0.5,1,t060
33307,EVOLVE SOFTWARE INC,evolve software,7.0,2.0,1,0,0,0.42857142857142855,3,0.0,1,s013
33308,EXE TECHNOLOGIES INC,exe technologies,7.5,2.5,1,0,0,0.4666666666666667,4,0.5,1,t020
33309,FLOWARE WIRELESS SYSTEMS INC,floware wireless systems,7.333333333333333,2.0,0,1,0,0.36363636363636365,5,0.3333333333333333,0,w060
33310,HAMMER COMPUTER SYSTEMS INC,hammer computer systems,7.0,2.3333333333333335,0,1,0,0.3333333333333333,4,0.0,0,c051
33311,GIGANET LTD,giganet,7.0,3.0,0,1,0,0.42857142857142855,2,1.0,1,g020
33312,CERAGON NETWORKS LTD,ceragon networks,7.5,2.5,1,0,0,0.3333333333333333,2,0.5,1,n030
33313,GENAISSANCE PHARMACEUTICALS INC,genaissance pharmaceuticals,13.0,4.0,0,1,0,0.4230769230769231,5,0.5,1,p065
33314,GREYSTONE DIGITAL TECHNOLOGY INC,greystone digital technology,8.666666666666666,3.0,0,1,0,0.4230769230769231,3,0.0,0,t020
33315,IASIAWORKS INC,iasiaworks,10.0,3.0,0,1,0,0.5,2,1.0,1,i020
33316,INTEGRATED BUS SYSTEMS & SVCS IN,integrated bus systems svcs in,5.2,1.8,0,1,0,0.3076923076923077,6,0.2,0,i530
33317,INSPIRE PHARMACEUTICALS INC,inspire pharmaceuticals,11.0,3.5,0,1,0,0.4090909090909091,3,0.0,1,p065
33318,HAMMER TECHNOLOGIES INC,hammer technologies,9.0,3.0,0,1,0,0.3888888888888889,3,0.0,1,t020
33319,VINTAGE GROUP INC,vintage,7.0,2.0,0,0,1,0.42857142857142855,1,0.0,1,v053
33320,INNOVATIVE SOLUTIONS & SUPRT INC,innovative solutions suprt,8.0,2.6666666666666665,0,1,0,0.4166666666666667,3,0.3333333333333333,0,i501
